nid,vid,type,language,title,body,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate
12069,21600,blog,,14-15 Fourth Quarter Report,"<p>Travel Salem‰Ûªs 14-15 Fourth Quarter Report is available for review at <a href=""http://www.travelsalem.com/about-us/reports-research"" target=""_blank"">TravelSalem.com</a><a href=""http://www.travelsalem.com/about-us/reports-research"" target=""_blank"">.<br /><!--break-->Questions? Contact Angie Morris, Travel Salem's President and CEO at&nbsp;</a><a href=""mailto:amorris@TravelSalem.com"" style=""line-height: 20.4px;"">amorris@TravelSalem.com</a>&nbsp;or 503-581-4325 ext. 126.</p><p><a href=""/newsletters/october-2015"" style=""background-color: transparent; text-align: right;"">Back to newsletter</a></p>",19,1,1444848185,1444947932,0,1,0,0,0,0
12073,21604,blog,,Submit your dining and event information for the holidays,"<p><img src=""http://www.travelsalem.com/files/images/WillametteValley%20Wine%20TestingFinal%205867-p1a1ka75p91oa2mdkah1jrr3t4_500.jpg"" title=""Thanksgiving Weekend Wine Tasting ~ Willamette Valley, Oregon ~ Photo by Frank Barnett"" width=""450"" height=""305"" style=""display: block; margin-left: auto; margin-right: auto;"" /></p><p>Travel Salem is collecting information for Thanksgiving Weekend dining options and events.<!--break--></p><p>Dining information will be posted on our homepage. Please contact Marney at 503-581-4325, X121 or email mroddick@TravelSalem.com if you would like to have your information included in the list.</p><p>There is still time to submit your Thanksgiving Weekend events to the TravelSalem.com Event Calendar!&nbsp;Events must be submitted through the online form. You can find the event form at: www.TravelSalem.com/Events/submit-event. Events must be within Salem and Marion or Polk Counties. Additional criteria and instructions are located at the above link.</p><p>Events will be posted to TravelSalem.com, the official tourism and meeting website for Salem and Marion &amp; Polk Counties.&nbsp;Please submit your events no later than October 23 to insure maximum exposure for your event. If you have any questions, please contact Dee at 503-581-4325 X125 or <a href=""mailto:dhendrix@TravelSalem.com"">dhendrix@TravelSalem.com</a>.</p><p>Thank you for your participation!<br /><em>Photo: Thanksgiving Weekend Wine Tasting ~ Willamette Valley, Oregon ~ by Frank Barnett&nbsp;</em></p><p><a href=""/newsletters/october-2015"" style=""background-color: transparent; text-align: right;"">Back to newsletter</a></p>",19,1,1444866049,1444866325,0,1,0,0,0,0
12075,21606,blog,,Upcoming Events,"<p><img src=""http://www.travelsalem.com/files/images/ON001_smaller_450.jpg"" title=""Cycling the Willamette Valley Scenic Bikeway ~ Champoeg Heritage Area ~  Photo by Fred Chambers"" width=""450"" height=""300"" style=""display: block; margin-left: auto; margin-right: auto;"" /></p><address><br /></address><p><strong>Aurora Celebrates the Harvest</strong><br />Through October 31. 10 a.m.-5 p.m.<br /><span style=""line-height: 20.4px;"">Wineries, vintage and antique shops, restaurants, family farms. Table-Top Hop event features repurposed kitchen ware. ‰ÛÏHazelween‰Ûù scavenger hunt and scarecrow contest tour.<br />21561 Main St. NE<br />Aurora, OR 97002<br />503-939-0312&nbsp;<br /><a href=""http://www.auroracolony.com"" target=""_blank"">www.auroracolony.com</a></span></p><p style=""line-height: 20.4px;""><strong>Oregon Symphony in Salem<br /></strong>October 23. 8-10 p.m.<br />The Oregon Symphony with guest conductor, Yan Pascal Tortelier and Yolanda Kondonassis on harp will perform Ginastera: Harp Concerto. The orchestra will also play Ravel: Alborada del gracioso and Tchaikovsky: Symphony No. 5.<br />Smith Auditorium at Willamette University<br />900 State St.<br />Salem, OR 97301<br />503-364-0149<br /><a href=""http://www.orsymphonysalem.org"" target=""_blank"">www.orsymphonysalem.org</a></p><p><strong>Discover MI Town<br /></strong>October 25. 12-5 p.m.<br />Enjoy this passport-style tour of businesses and enjoy giveaways &amp; discounts. Shuttle service provided. Tickets: $20 online; $25 at the door.<br />Downtown Monmouth &amp; Downtown Independence<br />50 C St.<br />503-838-4268<br /><a href=""http://www.micc-or.org"" target=""_blank"">www.micc-or.org</a></p><p><strong>Barn Dance at The Oregon Garden<br /></strong>October 24. 6-11 p.m.<br />Yeehaw! Join us for our 5th annual event, featuring line dancing lessons, a pig roast dinner, cold beer and more. $15 in advance; $20 at the door.<br />The Oregon Garden<br />879 W Main St.<br />Silverton, OR 97381<br />503-874-8100<br /><a href=""http://www.oregongarden.org"" target=""_blank"">www.oregongarden.org</a></p><p><em style=""line-height: 20.4px;"">Photo by Fred Chambers</em><em style=""line-height: 20.4px;""><br />Cycling the Willamette Valley Scenic Bikeway ~ Champoeg Heritage Area<br /><br /></em></p><p><img src=""http://www.travelsalem.com/files/images/Travel_Salem_Event_Calendar_web_button_150x120.jpg"" alt=""TravelSalem.com Event Calendar"" title=""Click Here to Submit Events ~ TravelSalem.com"" width=""150"" height=""120"" />&nbsp; &nbsp;Remember ~ You can submit your events for free on the Travel Salem Event Calendar!</p><p style=""line-height: 20.3999996185303px;""><strong><a href=""http://www.travelsalem.com/Events/Event-Calendar"" target=""_blank"">See More Events</a></strong></p><p style=""line-height: 20.3999996185303px;""><strong><a href=""/newsletters/october-2015"" style=""background-color: transparent; text-align: right;"">Back to newsletter</a></strong></p>",19,1,1444930886,1444947900,0,1,0,0,0,0
8952,19770,event,,Oregon Garden Brew Fest 2015,"<table style=""width: 100%;"" border=""0""><tbody><tr><td>Beautiful Queen Anne Victorian on 4/5 acres. Outdoor event site in a historic garden setting for up to 325 guests. Wedding, reunions, anniversaries and more!<br />1116 Mission St. SE<br />Salem, OR 97302<br />503-363-1825<br /><a href=""http://www.historicdeepwoodestate.org"" target=""_blank"">www.historicdeepwoodestate.org</a>&nbsp;</td> <td><img src=""/files/images/Historic_Deepwood_Estate_Small_1.jpg"" title=""Photo by Ron Cooper"" width=""190"" height=""72"" style=""margin: 5px; float: right;"" /></td></tr></tbody></table>",19,1,1389915129,1422056494,0,1,0,0,0,0
8953,20316,event,,Earth Day at the Oregon Garden 2015,"<table style=""width: 100%;"" border=""0"">
<tbody>
<tr>
<td>Available for evening events. An elegant museum backdrop creates a unique reception space with a full catering service available. Located in downtown Salem.<br />700 State St.<br />Salem, OR 97301<br />503-370-6855<br /><a href=""http://www.willamette.edu/arts/hfma "" target=""_blank"">www.willamette.edu/arts/hfma&nbsp;</a></td>
<td><img src=""http://www.travelsalem.com/files/images/Hallie_Ford_Museum_of_Art_interior_190.jpg"" width=""190"" height=""125"" style=""margin: 5px; float: right;"" /></td>
</tr>
</tbody>
</table>",19,1,1389915361,1428354395,0,1,0,0,0,0
9004,17864,event,,Keizer Iris Festival,"<table style=""width: 100%;"" border=""0"">
<tbody>
<tr>
<td>Arcane Cellars Winery is a beautiful and peaceful Willamette River Water Trail site for picnics, cycling, Bocce, canoeing &amp; kayaking, camping over, RVing, etc.<br />22350 Magness Rd. NW&nbsp;<br />Salem, OR 97304-9642<br />503-868-7076<br /><a href=""http://www.arcanecellars.com"" target=""_blank"">www.arcanecellars.com</a>&nbsp;</td>
<td><a href=""http://www.arcanecellars.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Arcane%20Cellars_190.jpg"" title=""Arcane Cellars ~ www.arcanecellars.com"" width=""190"" height=""116"" style=""margin: 5px; float: right;"" /></a></td>
</tr>
</tbody>
</table>",19,1,1390425981,1400194343,0,1,0,0,0,0
9042,17044,event,,Jefferson Mint Festival,"<p>Food, arts, crafts, entertainment, car show, frog jump, parade, pancake breakfast and kids inflatables. Fri. &nbsp;June 27, &nbsp;4-10 p.m., Sat .June 28, 8 a.m.-10 p.m., Sun. June 29, 10 a.m.-4 p.m. Free admission.<br />Jefferson Middle School<br />1344 N 2nd St.<br />Jefferson, OR 97352<br />541-974-0717<br /><a href=""http://www.mintfestival.com"" target=""_blank"">www.mintfestival.com</a></p>",19,0,1390949598,1394484200,0,0,0,0,0,0
9046,17312,event,,The Oregon Garden Brewfest,"<p>The 10th annual Oregon Garden Brewfest features 65 breweries, 130 beers and ciders, local food vendors and live music by area bands. The weekend kicks off with a six-course Brewer's Tasting Dinner on Thursday, April 24th. Noon-11 p.m., Fri.-Sat., Noon-5 p.m., Sun. Admission: $15 for single-day pass, $20 after 5 p.m.<br />The Oregon Garden<br />879 W. Main St<br />Silverton, OR 97381<br />503-874-8100 or&nbsp;877-674-2733<br /><a href=""http://www.oregongarden.org/events/brewfest"" target=""_blank"">www.oregongarden.org/events/brewfest</a></p>",19,1,1390951080,1396541104,0,1,0,0,0,0
9131,17202,event,,Sunsets in the Garden,"<p>A great way to enjoy a summer evening after-hours with complimentary tastings from a local winery or brewery, live music and a sunset in the Garden. One hour before dusk. Admission: Adults (21+) $5; Under 21 $1; Children 4 &amp; under Free; Garden Members $1. <br />The Oregon Garden<br />879 W Main St.<br />Silverton, OR 97381<br />503-874-8100<br /><a href=""http://www.oregongarden.org/events/sunsets-in-the-garden/"" target=""_blank"">www.oregongarden.org/events</a></p>",19,1,1391625394,1395858993,0,1,0,0,0,0
9245,16996,event,,Historic Silver Falls Days,"<p>From Native Americans to loggers, from homesteaders to parks, the land we know today as Silver Falls State Park has a colorful history. Join us for demonstrations, displays and games that bring history to life. Admission: $5.00 per vehicle.<br />Silver Falls State Park<br />20024 Silver Falls Hwy. SE<br />Sublimity, OR 97385<br />503-874-0201<br /><a href=""http://www.friendsofsilverfalls.net"" target=""_blank"">www.friendsofsilverfalls.net</a></p>",19,1,1394056446,1394056446,0,1,0,0,0,0
9246,16998,event,,Silver Falls Star Party,"<p>Join park staff and astronomy club members for a night of stargazing. Learn about constellations, nebulas and other heavenly sights. Meet them up close through telescopes. Admission: $5.00 per vehicle.<br />Silver Falls State Park<br />20024 Silver Falls Hwy. SE<br />Sublimity, OR 97385<br />503-874-0201<br /><a href=""http://www.friendsofsilverfalls.net"" target=""_blank"">www.friendsofsilverfalls.net</a></p>",19,1,1394056683,1394056723,0,1,0,0,0,0
9276,17310,event,,Earth Day Celebration at The Oregon Garden,"<p>Join us for the 2014 Earth Day Celebration, Protecting &amp; Preserving Our Planet. Admission is free so that everyone can learn about being good stewards to the earth.&nbsp;<br />The Oregon Garden<br />879 W Main St<br />Silverton, OR 97381<br />503-874-8100<br /><a href=""http://www.oregongarden.org/events/earth-day"" target=""_blank"">www.oregongarden.org/events/earth-day</a></p>",19,1,1394572830,1396540952,0,1,0,0,0,0
9366,21006,event,,Great Willamette River Raft Race (GWRRR),"<p>The GWRRR is an annual event open to all. This is a fun event to rediscover the river and a fund raising event for Exchange Club of Salem. For detailed information see web site. Launch at 9:oo a.m.-ends when all rafts off river.<br />Independence to Salem&nbsp;<br />Willamette River<br />Salem, OR 97302<br />503-930-7228<br /><a href=""http://www.willametteriverrace.com "" target=""_blank"">www.willametteriverrace.com&nbsp;</a></p>",19,1,1395773024,1435096896,0,1,0,0,0,0
9370,21192,event,,Polk County Fair,"<p>Good old-fashioned county fair. Fun for the whole family. Beer and wine garden, BMX freestyle team, food, 4-H/FFA exhibits. A Rough Stock Rodeo-7 p.m.&nbsp;&nbsp;Thursday; an ATV Rodeo-1 p.m.&nbsp;Saturday.&nbsp;Free kids area. Adults $8,&nbsp; Jr/Sr 11-15 or over 62 $5,&nbsp; Kids 10 and under free. Thurs.-Fri. 10 a.m.-10 p.m., Sat. 10 a.m.-11 p.m.<br />Polk County Fairgrounds<br />P.O. Box 29<br />Rickreall, OR 97371<br />503-623-304 or 1-888-229-6818<br /><a href=""http://www.co.polk.or.us/fair"" target=""_blank"">www.co.polk.or.us/fair</a></p>",19,1,1395786478,1437408169,0,1,0,0,0,0
9678,21000,event,,Bite and Brew of Salem,"<p>A 3-day festival featuring over 15 bands on two outdoor stages and brings you several local eateries, 60+ beers on tap, Willamette Valley wines and endless entertainment for kids of all ages.&nbsp;Fri. July 25: 4-11 p.m., Sat. July 26: 11 a.m.-11 p.m., Sun. July 27: 11 a.m.-6 p.m. Admission: $5.<br />Salem's Riverfront Park<br />200 Water St. NE<br />Salem, OR 97301<br />503-881-6066<br /><a href=""http://thebiteandbrew.com"" target=""_blank"" style=""font-size: 12px;"">www.thebiteandbrew.com</a></p>",19,0,1398448385,1435096642,0,0,0,0,0,0
9721,19014,event,,Quiltopia,"<p>An annual quilt festival that inspires one to learn the joys of using textiles in a traditional and/or contemporary art form.&nbsp;Hand Weavers sale is in the Dye House Friday and Saturday; it is free and organized by The Salem Fiber Arts Guild.&nbsp;Proceeds benefit Helping Hands charity. Fri.-Sat. 10 a.m.-5 p.m.; Sun. 12-5 p.m. Admission: $5.<br />Willamette Heritage Center<br />1313 Mill St. SE<br />Salem, OR 97301<br />503-585-7012<br /><a href=""http://www.quiltedforest.com/"" target=""_blank"">www.quiltedforest.com</a>&nbsp;or <a href=""http://www.willametteheritage.org"" target=""_blank"">www.willametteheritage.org</a></p>",19,1,1399409938,1412183989,0,1,0,0,0,0
9951,18208,event,,Civil War Reenactment,"<p>Watch two battles per day; visit camps and living history displays. This year marks the 24th annual event at Willamette Mission State Park. Approximately 1,000 reenactors are expected, who will demonstrate the living and fighting conditions of the early 1860's. Admission: Adults-$8; Seniors 55+ and Students*-$5 &nbsp;(*through High School with Student ID).<br />Willamette Mission State Park<br />1840 Wheatland Rd. SE&nbsp;<br />Salem, OR 97303<br />541-497-7481<br /><a href=""http://www.nwcwc.org"" target=""_blank"">www.nwcwc.org</a></p>",19,1,1402011647,1403048657,0,1,0,0,0,0
9958,18069,event,,Hubbard Hop Festival,"<p>Hubbard Hop Festival<br />Super Hero Parade at 10 a.m.<br />Rivenes Park<br /><span style=""font-size: 12px;"">City of Hubbard<br /></span><span style=""font-size: 12px;"">503-981-9454<br /></span><span style=""font-size: 12px;""><a href=""http://www.hubbardfire.com"" target=""_blank"">www.hubbardfire.com</a></span></p>",19,1,1402072751,1402072751,0,1,0,0,0,0
9961,18074,event,,Santiam Canyon Stampede,"<p><span style=""font-size: 12px;"">Sublimity Harvest Fest Grounds</span><br />11880 Sublimity Rd.<br /><span style=""font-size: 12px;"">Sublimity, OR 97383<br /></span><span style=""font-size: 12px;"">503-769-2799<br /></span><span style=""font-size: 12px;""><a href=""http://www.scsrodeo.org"" target=""_blank"">www.scsrodeo.org</a></span></p>",19,1,1402073892,1402073892,0,1,0,0,0,0
9965,18078,event,,14th Annual Silverton Fine Arts Festival,"<p><span style=""font-size: 12px;"">Free admission.<br />Coolidge McClaine Park<br />Silverton, OR 97381<br /></span><span style=""font-size: 12px;"">503-508-9591<br /></span><span style=""font-size: 12px;""><a href=""http://www.silvertonarts.org"" target=""_blank"">www.silvertonarts.org</a></span></p>",19,1,1402077671,1402077671,0,1,0,0,0,0
10046,21001,event,,Oregon Lavender Festival,"<p><span style=""font-size: 12px;"">Lavender Lake Farms<br /></span><span style=""font-size: 12px;"">3395 S Pacific Hwy.<br />Independence, OR 97351</span><br />503-804-3574&nbsp;<br /><a href=""http://www.oregonlavenderdestinations.com"" target=""_blank"">www.oregonlavenderdestinations.com</a></p>",19,0,1402694132,1435096658,0,0,0,0,0,0
10047,18186,event,,Fiesta Mexicana ~ Woodburn,"<p>Legion Park<br /><span style=""font-size: 12px;"">1385 Park Ave<br /></span><span style=""font-size: 12px;"">Woodburn, OR 9707<br />503-982-52221<br /></span><span style=""font-size: 12px;""><a href=""http://woodburnfiestamexicana.com/"" target=""_blank"">www.woodburnfiestamexicana.com</a></span></p>",19,1,1402694797,1402694797,0,1,0,0,0,0
10048,18188,event,,Sublimity Harvest festival,"<p>off Hwy 22<br />11880 Sublimity Rd. SE <br />Sublimity, OR&nbsp;<br /><a href=""http://www.sublimityharvestfest.com/home.php "" target=""_blank"">www.sublimityharvestfest.com</a></p>",19,1,1402695218,1402695218,0,1,0,0,0,0
10190,18601,event,,Oregon State Fair,"<p>Fun loves company at the 2014 Oregon State Fair. Come see the State's best in big name entertainment, animals, arts and exhibits -- all for a BIG value. Mon.- Thur., Aug. 22-Sept. 1, 10 a.m.-10 p.m.; Fri.-Sun., 10 a.m.-11 p.m. Tickets: Adults $8 (12 and up)... Presale $6; Kids $6 (6 to 11) ... Presale $5; Seniors $6 (62 and up)‰Û_ Presale $5.<br />Oregon State Fairgrounds<br />2330 17th St. NE<br />Salem, OR 97301<br />503-947-3247 or 1-800-833-0011<br /><a href=""http://www.oregonstatefair.org"" target=""_blank"">www.oregonstatefair.org</a></p>",19,1,1405107306,1407366245,0,1,0,0,0,0
10452,20823,event,,Mud Madness/Obstacle Course,"<p>Obstacle course fun for the whole family. Challenging for all ages. Includes 120ft water slide, tire climb, maze, balance beam, electrical obstacle and more. Includes &nbsp;beverage (beer, wine, water), hay ride to the farms garden. Early registration prior to Jan 1st: Adults $20, Kids 12 &amp; under $5.<br />Fordyce Farm<br />7023 Sunnyview Rd.<br />Salem, OR 97305<br />971-218-2646<br /><a href=""http://www.exchangeclubsofsalemor.org/mud-madness"" target=""_blank"">www.exchangeclubsofsalemor.org/mud-madness</a></p>",19,1,1410460630,1433371936,0,1,0,0,0,0
10456,21003,event,,Independence Hop & Heritage Festival,"<p>Join Rogue Ales at the 14th Annual Independence Hop &amp; Heritage Festival. &nbsp;Independence is the former Hop Capital of the World. Join our celebration of hops and community heritage. Friday, Sept 26: 5-10 p.m.; Sat. Sept. 27: 11 a.m.-11 p.m. Free admission.<br />Main Street<br />50 C St.<br />Independence, OR 97351<br />503-838-9813<br /><a href=""http://www.hopfestival.org"" target=""_blank"">www.hopfestival.org</a></p>",19,0,1410461391,1435096702,0,0,0,0,0,0
10463,18843,event,,Mount Angel Oktoberfest,"<p>5N Garfield St.<br />Mount Angel, OR 97362<br />1-855-899-6338<br /><a href=""http://www.oktoberfest.org"" target=""_blank"">www.oktoberfest.org</a></p>",19,1,1410469944,1410535457,0,1,0,0,0,0
10541,18954,event,,Thanksgiving Dinner on the River,"<p>Join us for Thanksgiving on the river. Relax and let us do the cooking. $25 per person. Reservations highly recommended.&nbsp;<br />Willamette Queen<br />200 S Water St.&nbsp;<br />Salem, OR 97301<br />503-371-1103<br /><a href=""http://www.WillametteQueen.com"" target=""_blank"">www.WillametteQueen.com</a></p>",19,1,1411597834,1411597834,0,1,0,0,0,0
10547,21002,event,,Father's Day Brunch Cruise,"<p>Fathers deserve thanks for all they do and today is the day. We have a 2-hour brunch cruise just for Dad. Reserve early. $55 per person, includes gratuity.&nbsp;<br />Willamette Queen<br />200 S Water St.&nbsp;<br />Salem, OR 97301<br />503-371-1103<br /><a href=""http://www.WillametteQueen.com"" target=""_blank"">www.WillametteQueen.com</a></p>",19,0,1411600416,1435096682,0,0,0,0,0,0
10548,18962,event,,4th of July ~ Aboard the Willamette Queen,"<p>Our favorite event of the year. Join us for a late dinner cruise, then stay on board for the best seat to watch the Salem fireworks show over the river at 10 p.m. $55 per person, includes gratuity.&nbsp;<br />Willamette Queen<br />200 S Water St.&nbsp;<br />Salem, OR 97301<br />503-371-1103<br /><a href=""http://www.WillametteQueen.com"" target=""_blank"">www.WillametteQueen.com</a></p>",19,1,1411600651,1411600739,0,1,0,0,0,0
10549,18963,event,,Patriot Day Cruise,"<p>To thank Police, Fire, and Military personal, free cruise (with ID) today. Families are welcome also. Other passengers $12 per adult, $6 children, 3 and under free.&nbsp;<br />Willamette Queen<br />200 S Water St.&nbsp;<br />Salem, OR 97301<br />503-371-1103<br /><a href=""http://www.WillametteQueen.com"" target=""_blank"">www.WillametteQueen.com</a></p>",19,1,1411600907,1411600907,0,1,0,0,0,0
10713,21578,event,,Wineries Thanksgiving Weekend Open Houses,"<p>Various wineries, Willamette Valley<br />503-581-4325<br />800-874-7012<br /><a href=""http://www.travelsalem.com/Events/major-annual-events#nov"" target=""_blank"">www.TravelSalem.com</a></p>",19,1,1414779215,1444238422,0,1,0,0,0,0
10798,19410,event,,Bush House Holiday Open Museum,"<p>Bush House Museum celebrates the holidays with live music, childrenÕs activities, Victorian toys and traditionally inspired holiday decorations. 12/7 &amp; 14 only. Enjoy complimentary refreshments at the Bush Barn Art Center galleries. Free admission.<br />Bush House Museum<br />600 Mission St. SE<br />503-581-2228<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a></p>",19,1,1416251760,1416588058,0,1,0,0,0,0
10799,19413,event,,Heart of Willamette Wineries ~ Pre & Post Thanksgiving Open Houses,"<p>Pick your weekend ~ November 22 &amp; 23 and 28 _ 30. Visit www.heartofwillamette.com for details. Tasting fees vary.<br />Member wineries<br />Monmouth, OR 97361<br />541-424-2478<br /><a href=""http://www.heartofwillamette.com"" target=""_blank"">www.heartofwillamette.com</a></p>",19,1,1416857756,1416857756,0,1,0,0,0,0
10825,19522,event,,Magic at the Mill,"<p>December 19-23. Come experience 'Magic at the Mill.'&nbsp;Thousands of twinkling lights, entertainment, shopping, food, music, kids‰Ûª activities,&nbsp;make reindeer food, miniature train and Santa! Members free; Non-members: Adults $6; Children 4-12 $4; Ages 3 &amp; under free.<br />Willamette Heritage Center<br />1313 Mill St. SE<br />Salem, OR 97301<br />503-585-7012<br /><a href=""http://www.willametteheritage.org"" target=""_blank"">www.willametteheritage.org</a></p>",19,1,1417030946,1418327910,0,1,0,0,0,0
10828,19458,event,,2015 Oregon Winter Poultry Swap and Sale,"<p>Over 50 Vendors bringing many breeds/ages of chickens, ducks, turkeys, quail, hatching eggs, rabbits, guinea pigs. Poultry/animal supplies. Homemade jams, pickles, vanilla, honey, baked goods, jewelry, soaps, lotions, candles, wool/fiber products, arts and crafts, plants.<br />Polk County Fairgrounds<br />520 S. Pacific Hwy<br />Rickreall, OR 97371<br />541-990-7501<br /><a href=""http://www.oregonpoultryswap.com"" target=""_blank"">www.oregonpoultryswap.com</a></p>",19,1,1417037854,1417037854,0,1,0,0,0,0
10842,20997,event,,Celebrating the Holidays,"<p>&nbsp;</p> <table style=""width: 100%;"" border=""0""><tbody><tr><td><p>Sat. Dec. 13, 3 and 7 p.m; Sun. Dec. 14, 7 p.m. Join the Willamette Master Chorus as we ‰ÛÏCelebrate the Holidays‰Ûù with&nbsp;contemporary and traditional Christmas Carols.<br />Hudson Hall, Willamette University<br />900 State St.<br />Salem, OR 97301<br />503-370-6929<br />willamettemasterchorus.org</p> <p>&nbsp;</p></td> <td><p style=""margin-top: 1em; margin-bottom: 1em; color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px;""><strong><a href=""http://www.absolutelytix.com/"" target=""_blank"" style=""color: #6e7f4f; font-weight: normal;""><img src=""http://www.travelsalem.com/files/images/AbsolutelyTix.jpg"" width=""191"" height=""38"" border=""0"" style=""border-width: 0px; display: block; margin-left: auto; margin-right: auto;"" class=""image image-preview "" /></a></strong></p> <p style=""margin-top: 1em; margin-bottom: 1em; color: #666666; font-family: Georgia, 'Times New Roman', 'Bitstream Vera Serif', serif; font-size: 12.7272720336914px; line-height: 16.7180004119873px; text-align: center;""><strong>BUY TICKETS:</strong>&nbsp;Available at the downtown Salem Travel CafÌ© (181 High St. NE) or online at&nbsp;<a href=""http://www.absolutelytix.com/"" target=""_blank"" style=""color: #6e7f4f;"">AbsolutelyTix.com</a>.</p></td></tr></tbody></table>",19,1,1417731038,1435095419,0,1,0,0,0,0
10906,19573,event,,Irish/Celtic Social Dance Lessons,"<p>Weekly Irish &amp; Celtic dance class. Lively forms of social dance similar to contra and square dancing. Great fun; excellent exercise; no partner or experience is necessary. Bring comfortable shoes and water. $5 per class. Tuesdays, ongoing.<br />FW Hall<br />630 Hood St. NE<br />Salem, OR 97301<br />503-383-9297<br /><a href=""http://www.ceiliofthevalley.org"" target=""_blank"">www.ceiliofthevalley.org</a></p>",19,1,1419291753,1419292460,0,1,0,0,0,0
10907,20277,event,,Ceili (Kay-lee) Mor/Irish Social Dancing,"<p>Monthly Irish social dance with live, traditional Irish music. All dances taught prior to dancing and called as you dance. Reels, jigs, polkas and waltzes taught and danced. Family-friendly, all ages accepted. Admission: $5-10.<br />VFW Hall<br />630 Hood St. NE<br />Salem, OR 97301<br />503-383-9297<br /><a href=""http://www.ceiliofthevalley.org"" target=""_blank"">www.ceiliofthevalley.org</a></p>",19,1,1419292286,1428011610,0,1,0,0,0,0
10918,19618,event,,Monthly Salsa Lessons,"<p>Join us for our monthly beginners Salsa dance lessons, taught by Mz. Jitterbug. Admission cost includes dance lesson, light snacks and wine tasting or a glass of wine. RSVP's are required in advance. Please email vino@cubanisimovineyards.com. $15.<br />Cubanisimo Vineyards Wine Tasting Room<br />1754 Best Road NW<br />Salem, OR 97304<br />503-588-1763<br /><a href=""http://www.cubanisimovineyards.com/ "" target=""_blank"">www.cubanisimovineyards.com</a></p>",19,1,1420737455,1420737455,0,1,0,0,0,0
10919,19705,event,,Mt. Angel Wurstfest - 7th Annual,"<p>Family friendly celebration of German sausage with non-stop music, German and local beers, wines, arts, crafts, specialty foods, fun children's activities, dancers and more. Come and enjoy the last blast of winter!&nbsp;<br />Mount Angel Festhalle<br />500 S. Wilco Hwy<br />Mt. Angel, OR 97362<br />503-845-9440 (message phone, someone will get back to you)<br /><a href=""http://www.mtangelwurstfest.com"" target=""_blank"">www.mtangelwurstfest.com</a></p>",19,1,1420737633,1421437016,0,1,0,0,0,0
10920,19620,event,,Travel Through Time - Celebrating Oregon's 156th Birthday,"<p>Old-time fiddlers will accompany living history and pioneer displays during Oregon's 156th birthday festivities at the Capitol. Free admission.&nbsp;<br />State Capitol&nbsp;<br />900 Court St. NE, Salem<br />Salem, OR 97301<br /><span style=""font-size: 11.8181819915771px; line-height: 20.4000015258789px;"">503 986-1388</span><br /><a href=""http://www.oregonlegislature.gov"" target=""_blank"">www.oregonlegislature.gov</a></p>",19,1,1420737869,1420737869,0,1,0,0,0,0
10958,19676,event,,Salem's Underground ~ History Presentation,"<p>Professor John Ritter presents a little-known side of Salem. Topics include: Ethnic cleansing and the Ku Klux Klan, Opium Dens, State Prison crime bosses, The Underground, and sorted history of former Governors. Free admission.<br />Loucks Auditorium, Salem Public Library&nbsp;<br />585 Liberty St. SE<br />Salem, OR 97302<br />503-779-5221</p>",19,1,1421340814,1421340847,0,1,0,0,0,0
10963,19690,event,,Grilling in the Garden Dinner Series ,"<p>Join us every 3rd Thursday, May - Sept for farm fresh meats and produce served to you while sipping local wines and mingling in the garden. Be sure to place reservations. 21 and over only please.<br />French Prairie Gardens<br />17673 French Prairie Rd.<br />Saint Paul, OR 97137<br />503-633-8445<br /><a href=""http://www.FPGardens.com"" target=""_blank"">www.FPGardens.com</a></p>",19,1,1421342629,1421346727,0,1,0,0,0,0
10965,20813,event,,"Berries, Brews & BBQ_—Ès ","<p>Join us the weekend before Father‰Ûªs Day and Father‰Ûªs Day weekend in June for a festival featuring craft brews, BBQ and u-pick strawberries. 9 a.m.-6 p.m. Sat., 10 a.m.-5 p.m. Sun. Free admission.<br />French Prairie Gardens<br />17673 French Prairie Rd.<br />Saint Paul, OR 97137<br />503-633-8445<br /><a href=""FPGardens.com"" target=""_blank"">FPGardens.com</a></p>",19,1,1421346151,1433370498,0,1,0,0,0,0
10966,19684,event,,"Berries, Brews & BBQ_—Ès ","<p>Join us the weekend before Father‰Ûªs Day and Father‰Ûªs Day weekend in June for a festival featuring craft brews, BBQ and u-pick strawberries. 9 a.m.-6 p.m. Sat., 10 a.m.-5 p.m. Sun. Free admission.<br />French Prairie Gardens<br />17673 French Prairie Rd.<br />Saint Paul, OR 97137<br />503-633-8445<br /><a href=""FPGardens.com"" target=""_blank"">FPGardens.com</a></p>",19,1,1421346204,1421346204,0,1,0,0,0,0
10967,19686,event,,Hoedown & Hog Roast ,"<p>Join us for live jug band music, Farm-fresh whole hog roast, served with farm fresh veggies, and lots of farm fun for all ages. $50 per person for dinner, all ages.<br />French Prairie Gardens<br />17673 French Prairie Rd.<br />Saint Paul, OR 97137<br />503-633-8445<br /><a href=""http://www.FPGardens.com"" target=""_blank"">www.FPGardens.com</a></p>",19,1,1421346358,1421346401,0,1,0,0,0,0
