nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,body
11657,20915,event,,Salem-Keizer Volcanoes vs. Boise Hawks,19,1,1434404608,1434404608,0,1,0,0,0,0,"<p>Wednesday Family Feast: Enjoy $1 hot dogs, $1 soda, $1 popcorn, and $1 ice cream. $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11658,20916,event,,Salem-Keizer Volcanoes vs. Boise Hawks,19,1,1434405152,1434405152,0,1,0,0,0,0,"<p>$1 Thursdays: Select adult beverages are available for only $1 in the stadium's Lava Lounge Sports Pub during the game. $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11659,20917,event,,Salem-Keizer Volcanoes vs. Boise Hawks,19,1,1434405293,1434405293,0,1,0,0,0,0,"<p>Faith and Family Night. Friday Night Fireworks: Enjoy the best fireworks show in the Mid-Valley after each Friday night Volcanoes home game.&lt; $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11660,20918,event,,Salem-Keizer Volcanoes vs. Everett Aquasox,19,1,1434405432,1434405432,0,1,0,0,0,0,"<p>Wednesday Family Feast: Enjoy $1 hot dogs, $1 soda, $1 popcorn, and $1 ice cream. $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11661,20919,event,,Salem-Keizer Volcanoes vs. Everett Aquasox,19,1,1434405587,1434405587,0,1,0,0,0,0,"<p>$1 Thursdays: Select adult beverages are available for only $1 in the stadium's Lava Lounge Sports Pub during the game. $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11662,20920,event,,Salem-Keizer Volcanoes vs. Everett Aquasox,19,1,1434405735,1434405735,0,1,0,0,0,0,"<p>Scout Night. Strike Out Substance Abuse Night. Friday Night Fireworks: Enjoy the best fireworks show in the Mid-Valley after each Friday night Volcanoes home game. $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11663,20921,event,,Salem-Keizer Volcanoes vs. Everett Aquasox,19,1,1434405861,1434405861,0,1,0,0,0,0,"<p>Friday Night Fireworks: Enjoy the best fireworks show in the Mid-Valley after each Friday night Volcanoes home game.<br />$7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11664,20922,event,,Salem-Keizer Volcanoes vs. Everett Aquasox,19,1,1434406369,1434406369,0,1,0,0,0,0,"<p>Kaiser Permanente Senior Sunday: $1 senior meals - Hot dog and soda or hamburger and soda for just $1. &gt;$7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11665,20923,event,,Salem-Keizer Volcanoes vs. Boise Hawks,19,1,1434406512,1434406512,0,1,0,0,0,0,"<p>Kaiser Permanente Senior Sunday: $1 senior meals - Hot dog and soda or hamburger and soda for just $1. Rotary International Night. $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11666,20924,event,,Salem-Keizer Volcanoes vs. Hillsboro Hops,19,1,1434406642,1434406642,0,1,0,0,0,0,"<p>Silverton Health Monday Kid's Night: Free admission for children 12 and under. Email Jerry Walker at JWalker@volcanoesbaseball.com and ask for free child ticket vouchers. Crater's Birthday. $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11667,21247,event,,Salem-Keizer Volcanoes vs. Hillsboro Hops,19,1,1434406777,1438713757,0,1,0,0,0,0,"<p>2 for Tuesday: Buy one ticket at regular price, and receive a second ticket in the same section for only $5. $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11668,20926,event,,Salem-Keizer Volcanoes vs. Hillsboro Hops,19,1,1434406892,1434406892,0,1,0,0,0,0,"<p>Silverton Health Monday Kid's Night: Free admission for children 12 and under. Email Jerry Walker at JWalker@volcanoesbaseball.com and ask for free child ticket vouchers. $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11669,20927,event,,Salem-Keizer Volcanoes vs. Hillsboro Hops,19,1,1434407039,1434407039,0,1,0,0,0,0,"<p>2 for Tuesday: Buy one ticket at regular price, and receive a second ticket in the same section for only $5. $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11670,20928,event,,Salem-Keizer Volcanoes vs. Hillsboro Hops,19,1,1434407160,1434407160,0,1,0,0,0,0,"<p>Wednesday Family Feast: Enjoy $1 hot dogs, $1 soda, $1 popcorn, and $1 ice cream. $7-$30 per ticket.<br />Volcanoes Stadium<br />6700 Field Of Dreams Way<br />Keizer, OR 97303<br />503-390-2225<br /><a href=""http://www.milb.com/schedule/index.jsp?sid=t578"" target=""_blank"">www.milb.com/schedule/index.jsp?sid=t578</a></p>"
11671,20929,event,,First Wednesday Opening Reception ~ Red Raven Gallery,19,1,1434407722,1434407722,0,1,0,0,0,0,"<p>'VALLEYS & VIEWS' invitational show by regional artists of our beautiful Willamette Valley, juried by Mike Rangner.  Gallery featured artists will be Jody Bartruff-Farley and Mary Kimmel. &gt;Art presentation, awards, demo., wine and appetizers.<br />Red Raven Gallery<br />155 Liberty St. NE, Ste 140<br />Salem, OR 97301<br />503-798-9973<br /><a href=""http://www.RedRavenGallery.com"" target=""_blank"">www.RedRavenGallery.com</a></p>"
11672,20950,event,,Valleys and Views,19,1,1434407972,1434996038,0,1,0,0,0,0,"<p>June 30-August 1. The beauty of our Willamette Valley features in this invitational show by local and regional artists, juried by artist Mike Rangner. Featured gallery artists this month are Jody Bartruff-Farley and Mary Kimmel. <br />Red Raven Gallery<br />155 Liberty St. NE, Ste 140<br />Salem, OR 97301<br />503-798-9973<br /><a href=""http://www.RedRavenGallery.com"" target=""_blank"">www.RedRavenGallery.com</a></p>"
11673,20931,event,,Project Space ~ First Wednesday Reception,19,1,1434408129,1434408129,0,1,0,0,0,0,"<p>First Wednesday Reception for the Salem Art Association's Project Space. Featured artists: Boz Schurr, Latinos Unidos Siempre, Barry Shapiro, art + poetry 2015, and Roberto Oran. General operating hours through September 4, Monday-Friday, 2-6 pm.<br />Project Space, 2 locations<br />156 Front St. NE & 211 Commercial St. NE<br />503-581-2228<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a></p>"
11674,20932,event,,Artist Talk: Nancy Eng,19,1,1434408265,1434408265,0,1,0,0,0,0,"<p>Nancy Eng, the Salem Art Association's Featured Artist, will discuss her recent work, on display in an exhibition titled Reveal. Nancy's paintings focus on abstract figurative work and colorful, layered landscapes.<br />Bush Barn Art Center<br />600 Mission St. SE<br />Salem, OR 97302<br />503-581-2228<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a></p>"
11675,20933,event,,Fine Art Friday,19,1,1434408440,1434408440,0,1,0,0,0,0,"<p>Join artists and art appreciators for a celebration of three new exhibitions opening for July and August: Salem Salon 2015, A Color Runs Through It: Art Quilts, and Reveal by Nancy Eng.<br />Bush Barn Art Center<br />600 Mission St. SE<br />Salem, OR 97302<br />503-581-2228<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a></p>"
11676,20934,event,,Smokin Down The Highway BBQ,19,1,1434473180,1434473180,0,1,0,0,0,0,"<p>General admission provides entry to enjoy live music, a Pacific Northwest Barbeque Association sanctioned BBQ, Amateur Adult and Youth BBQ competitions, free kid's corner, cooking demonstrations, beer and wine garden, a car show and more. <br />Harvest Festival Grounds<br />11880 Sublimity Rd. SE<br />Sublimity, OR 97385<br />503-949-1567<br /><a href=""http://www.smokindownthehighway.com"" target=""_blank"">www.smokindownthehighway.com</a></p>"
11677,20936,event,,Aurora Colony Museum Strawberry Social,19,1,1434473365,1434473420,0,1,0,0,0,0,"<p>Old Aurora Colony Museum Strawberry Social"" historic family fun! Strawberries on sweet biscuits and cold ice cream. Live bands including Old Time Fiddlers and New Colonists. Bird house building for kids. Historical museum exhibits. $10-Adults (10 yrs & up), $9-Seniors, $6-kids under 10 yrs.<br />Old Aurora Colony Museum<br />15018 2nd St. NE<br />Aurora, OR 97002<br />503-678-5754<br /><a href=""http://www.auroracolony.org/old/aurora/calendar_event/45th_annual_strawberry_social/"" target=""_blank"">www.auroracolony.org</a></p>"
11678,20937,event,,La Foret des Fees,19,1,1434473771,1434473771,0,1,0,0,0,0,"<p>2 & 7 p.m. ""La Foret des Fees,"" the story of a young woman and her journey through mankind's lost world. In her adventures she learns of both love and fate, and the importance of never looking back.<br />Historic Elsinore Theater<br />170 High St. SE<br />Salem, OR 97301<br />503-339-7650<br /><a href=""http://www.tippytoedancestudio.com"" target=""_blank"">www.tippytoedancestudio.com</a></p>"
11679,20947,event,,Eating Salem: An Exhibit of Restaurant History,19,1,1434476283,1434736150,0,1,0,0,0,0,"<p>June 19-August 22. This exhibit explores the history and culture of dining out in Salem by highlighting notable restaurants and the people who made them successful. Artifacts and photos from community collections will be on display. $7/Adults; $6/Seniors; $4/Students with ID; $3/Youth 6-17; Free/Children 5 and under.<br />Willamette Heritage Center<br />1313 Mill Street St.<br />Salem, OR 97301<br />503-585-7012<br /><a href=""http://www.WillametteHeritage.org"" target=""_blank"">www.WillametteHeritage.org</a></p>"
11680,21041,event,,Evergreen String Quartet Concert at Cherry Hill Winery,19,1,1434476560,1435583018,0,1,0,0,0,0,"<p>Cherry Hill winery is excited to bring this talented group of young musicians to wine country for a free concert at the vineyard. Our tasting room will be open. Tasting fee $10 toward wine purchase.<br />Cherry Hill Winery<br />7867 Crowley Rd. <br />Rickreall, OR 97371<br />503-623-7867<br /><a href=""http://www.cherryhillwinery.com"" target=""_blank"">www.cherryhillwinery.com</a></p>"
11681,20943,event,,Wednesday Wine Tasting,19,1,1434476768,1434476768,0,1,0,0,0,0,"<p>St. Urban Cellars hosts complimentary local vineyards wine tasting on Wednesday's from 4-7 pm. This week we are hosting Arcane Cellars.<br />Inside Gayle's Italian Market<br />102 NE Libety St.<br />Salem, OR 97301<br /><a href=""http://www.sturbancellars.com"" target=""_blank"">www.sturbancellars.com</a></p>"
11684,20957,event,,Historic Silver Falls Days,19,1,1435004833,1435004833,0,1,0,0,0,0,"<p>From Native Americans to loggers and homesteaders to parks, the land we know as Silver Falls State Park has a colorful history. Join us for demonstrations, displays, and games that bring history to life. $5.00 per car parking fee. Can use State Park Pass.<br />Silver Falls State Park<br />20024 Silver Falls Hwy. SE<br />Sublimity, OR 97385<br />503-581-4155<br /><a href=""http://www.SilverFallsStatePark.wordpress.com"" target=""_blank"">www.SilverFallsStatePark.wordpress.com</a></p>"
11685,20958,event,,Exhibit: Ruby Boots by Kathryn Cellerini Moore,19,1,1435005398,1435005398,0,1,0,0,0,0,"<p>In continuation of a project that has traveled Oregon and as far as Berlin, Germany, Kathryn Cellerini Moore's exhibition brings together mixed-media drawing and sculptures inspired by her childhood love for the Wizard of Oz. Free admission.<br />Project Space<br />156 Front St. NE<br />Salem, OR 97301<br />503-581-2228<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a></p>"
11686,21016,event,,Beer Pairing Dinner ~ Three Legged Dog Public House/Salem Ale Works ,19,1,1435005740,1435170888,0,1,0,0,0,0,"<p>The culinary delights of Independence's Three Legged Dog Public House come together with the zymurgy offerings of Salem Ale Works for a night of great food paired with wonderful craft beer. $40.<br />Three Legged Dog Public House<br />250 S. Main St.<br />Independence, OR 97351<br />503-837-0012<br /><a href=""http://aleinsalem.com/default.html#taproom"" target=""_blank"">www.aleinsalem.com/default.html#taproom</a></p>"
11687,20960,event,,Salem Ale Works Tap Takeover,19,1,1435006003,1435006003,0,1,0,0,0,0,"<p>Salem Ale Works (SAW) takes over the taps at Venti's Basement Bar in celebration of Oregon Craft Beer Month. Six different beers on tap; come meet the brewer and win free SAW swag. No cover charge.<br />Venti's Cafe and Basement Bar<br />325 Court St. NE<br />Salem, OR 97301<br />503-399-8733<br /><a href=""http://ventiscafe.com/events/"" target=""_blank"">www.ventiscafe.com/events</a></p>"
11688,20961,event,,Prologue Pastries Dessert Pairing ~ Salem Ale Works,19,1,1435006252,1435006252,0,1,0,0,0,0,"<p>Expand your horizons of flavor in a night of tasty treats paired with flavorful craft beer. Enjoy a sampling of fine desserts with beers specifically selected to enhance your flavor experience.<br />Salem Ale Works<br />2027 25th St. SE<br />Salem, OR 97302<br />503-990-8486<br /><a href=""http://aleinsalem.com/default.html#taproom"" target=""_blank"">www.aleinsalem.com/default.html#taproom</a></p>"
11689,20962,event,,Curley Taylor & The Zydeco Trouble,19,1,1435007000,1435007000,0,1,0,0,0,0,"<p>Join us for live music, dancing, great wine, delicious summer BBQ and fun as we host Curley Taylor & The Zydeco Trouble. Tickets available on our website. $10 General Admission, $5 for Wine Club Members.<br />Wine Tasting Room & Patio<br />Cubanisimo Vineyards<br />1754 Best Rd. NW<br />Salem, OR 97304<br />503-588-1763<br /><a href=""http://www.cubanisimovineyards.com/order"" target=""_blank"">www.cubanisimovineyards.com</a></p>"
11690,20964,event,,Old Fashioned Patriotic 4th of July Celebration,19,1,1435007299,1435007336,0,1,0,0,0,0,"<p>Join us for an 1860s-style celebration with patriotic music, reading of the Declaration of Independence, pie judging contest and auction, BBQ sausages and strawberry shortcake on the front grounds of the Newell Pioneer Village. Free admission.<br />Front lawn of the Newell House<br />8089 Champoeg Rd. NE<br />Saint Paul, OR 97137<br />503-678-5537<br /><a href=""http://www.newellpioneervillage.com"" target=""_blank"">www.newellpioneervillage.com</a></p>"
11691,20965,event,,Great Oregon Steam~Up at Antique Powerland,19,1,1435007763,1435007763,0,1,0,0,0,0,"<p>Great Oregon Steam-Up boasts vintage steam-powered farm machinery, fire trucks, antique cars and trucks, working steam sawmill. Train and trolley rides, big parade, traditional tractor pulling and quilt show. Huge swap meet and food vendors. General admission: $12 per person. Children 12 and under are free. $20.00 for a weekend pass. $30.00 for a family pass. <br />Antique Powerland<br />3995 Brooklake Rd. NE  (just off I-5)<br />Brooks, OR 97303<br />503-393-2424 <br /><a href=""http://www.antiquepowerland.com"" target=""_blank"">www.antiquepowerland.com</a></p>"
11692,20967,event,,Wednesday Wine Tasting and Italian Food,19,1,1435008386,1435008454,0,1,0,0,0,0,"<p>St. Urban Cellars hosts complimentary local vineyards wine tasting on Wednesday's from 4-7 pm. This week we are hosting Angela Estate. Angela Estate wine is flagship offering from their estate. <br />Inside of Gayle's Italian Market<br />102 NE Liberty St.<br />Salem, OR 97301<br />503-508-9659<br /><a href=""http://www.sturbancellars.com"" target=""_blank"">www.sturbancellars.com</a></p>"
11693,20968,event,,Wednesday Wine Tasting ~ St. Urban Cellars,19,1,1435008702,1435008702,0,1,0,0,0,0,"<p>St. Urban Cellars hosts complimentary local vineyards wine tasting on Wednesdays. This week we are hosting Croft Vineyards who have a history of using innovative, high quality organic practices that promote health and flavor; growing grapes for lucious red and fruit-rich white Oregon wines.<br />Inside Gayle's Italian Market<br />102 NE Libety St.<br />Salem, OR 97301<br /><a href=""http://www.sturbancellars.com"" target=""_blank"">www.sturbancellars.com</a></p>"
11694,20969,event,,Wednesday Wine Tasting ~ St. Urban Cellars ,19,1,1435009213,1435009213,0,1,0,0,0,0,"<p>Urban Cellars hosts complimentary local vineyards wine tasting on Wednesday's from 4-7 pm. This week we are hosting Chateau Biance. They offer a variety of whines from dry Pinot Blanc, off-dry Pinot Gris to a flight of Pinot Noirs or our sparkling, dessert, and speciality wines.<br />Inside Gayle's Italian Market<br />102 NE Libety St.<br />Salem, OR 97301<br /><a href=""http://www.sturbancellars.com"" target=""_blank"">www.sturbancellars.com</a></p>"
11695,20970,event,,Wednesday Wine Tasting ~ St. Urban Cellars,19,1,1435009449,1435009449,0,1,0,0,0,0,"<p>St. Urban Cellars hosts complimentary local vineyards wine tasting on Wednesday's from 4-7 pm. This week we are hosting Stangeland Vineyards. Their wines currently include international award-winning, estate-grown Pinot Noir and vineyard designated Pinot Noir's, Chardonnay, Pinot Gris, Gewurztraminer and Chardonnay glace.<br />Inside Gayle's Italian Market<br />102 NE Libety St.<br />Salem, OR 97301<br /><a href=""http://www.sturbancellars.com"" target=""_blank"">www.sturbancellars.com</a></p>"
11696,21018,event,,Fourth of July Celebration ~ Salem,19,1,1435252380,1435252397,0,1,0,0,0,0,"<p>The Park will be open all day and food vendors will set up in the park by mid-afternoon. Fireworks will light up the skies around 10:15 p.m. Admission is free. For more information, contact the City's Parks and Recreation Division at 503-588-6211.<br />Salem's Riverfront Park<br />200 Water St. NE<br /> Salem, OR 97301<br />503-588-6211</p>"
11698,21020,event,,July 4th Festival ~ Monmouth,19,1,1435252813,1435252813,0,1,0,0,0,0,"<p>The festival emphasizes the arts and includes music, dance, theater, crafts for kids and an art show. Fireworks at dusk at Riverview Park in Independence<br />Main Street Park<br />120 Main St. E<br /> Monmouth, OR 97361<br />503-838-0722</p>"
11699,21021,event,,Mill City 4th of July Festival,19,1,1435252998,1435252998,0,1,0,0,0,0,"<p>Friday: Beer garden, food, vendors and art/craft fair. Family games at 5 p.m., 39th Annual Mutt Show at 7 p.m. <br />Saturday: Wooden Nickel hosted beer garden and food, vendors, and art and craft fair. Live music by the Reckless Rockhounds from 6:30 to 9:30 p.m. Fireworks at 10 p.m.<br />Kimmel Park<br />SE Sixth Avenue and Fairview Street<br />Mill City, OR <br />503-897-2302</p>"
11700,21023,event,,July 4th Street Fair,19,1,1435253250,1435253274,0,1,0,0,0,0,"<p>Vendors with antiques & collectibles, handcrafted jewelry and face painting. Live music, and local band The AH Factor plays 1-4 p.m.<br />Downtown Silverton<br />Main Street<br />Silverton, OR <br />503-856-4435</p>"
11701,21024,event,,Fireworks Over The Lake,19,1,1435254330,1435254330,0,1,0,0,0,0,"<p>Detroit Lake, OR<br />Info: DLRABA@hotmail.com </p>"
11702,21025,event,,32nd Annual Stayton Old~Time 4th of July Fun Run and Walk,19,1,1435254557,1435254557,0,1,0,0,0,0,"<p>10k/3k Runs, 3k Walk, 5k trail run.  $10 entry fee if pre-registered before June 27th ($15 after). This race is now run by, and proceeds go to Stayton Troop 50 Boy Scouts.<br />Stayton Community Center<br />400 W Virginia St.<br />Stayton, OR 97383<br />www.staytonfunrun.com</p>"
11706,21040,event,,Solar Oregon Workshop,19,1,1435355890,1435359662,0,1,0,0,0,0,"<p>Solar Oregon works to build a carbon-neutral future through solar energy. Workshop participants will come away with basic knowledge about solar energy systems and will be prepared to start working with a solar contractor.<br />Painters Hall at Pringle Creek Community <br />3911 SE Village Center Dr.<br />Salem, OR 97302<br />503-315-1055<br /><a href=""http://solaroregon.org/events/Salem_Solar_Workshop"" target=""_blank"">www.solaroregon.org</a></p>"
11707,21031,event,,Keizer Rotary Amphitheater Summer Concert Series,19,1,1435356834,1435356834,0,1,0,0,0,0,"<p>Come out and enjoy live music at the amphitheater all summer long. All concerts are free, unless otherwise noted, and happening almost every weekend. Visit our website for more information www.kraorg.com.<br />Keizer Rapids Park<br />1900 Chemawa Rd.<br />Keizer, OR 97303<br />503-910-3232<br /><a href=""http://www.kraorg.com"" target=""_blank"">www.kraorg.com</a></p>"
11708,21267,event,,Salem Mini Maker Faire,19,1,1435357033,1438974830,0,1,0,0,0,0,"<p>Salem Mini Maker Faire is an all-ages gathering for anyone interested in seeing science, technology and engineering utilized for creative projects and performances by local makers. $5 Gilbert House Members, $10 General Admission.<br />Gilbert House Children's Museum<br />116 Marion St. NE<br />Salem, OR 97301<br />503-371-3631<br /><a href=""http://www.makerfairesalem.com"" target=""_blank"">www.makerfairesalem.com</a></p>"
11709,21035,event,,Science Night: for Adults,19,1,1435358254,1435358303,0,1,0,0,0,0,"<p>It's coming soon: A new summer series just for adults. Science Night for adults is coming in July. Enjoy live music, eat, drink, learn, and have a blast in an environment designed for fun. $8 Gilbert House members, $10 nonmembers.<br />Gilbert House Children's Museum<br />116 Marion St. NE<br />Salem, OR 97301<br />503-371-3631<br /><a href=""http://www.acgilbert.org/adult-science-nights/"" target=""_blank"">www.acgilbert.org/adult-science-nights</a></p>"
11710,21036,event,,Oregon Tilth at Pringle Creek Community,19,1,1435358721,1435358721,0,1,0,0,0,0,"<p>How do your food purchases impact our shared landscape? How do we make sense of food labels? What is meant by 'organic' or 'natural'? What is the truth about GMOs? Come to Painters Hall and learn all about it. Free admission.<br />Painters Hall at Pringle Creek Community<br />3911 Village Center Dr. SE<br />Salem, OR 97302<br />503-315-1055<br /><a href=""http://pringlecreek.com/connect/painters-hall-cafe/"" target=""_blank"">www.pringlecreek.com/connect/painters-hall-cafe</a></p>"
11711,21037,event,,Live Music: John Pounds,19,1,1435359033,1435359033,0,1,0,0,0,0,"<p>John Pounds is an extraordinary bass player and is sure to fill the room and everyone's soul with the vibe that they are looking for on a Saturday night in Salem. Free admission.<br />Union Barrel<br />!36 High St. SE<br />Salem, OR 97301<br />503-364- 3722<br /><a href=""http://www.unionbarrel.com"" target=""_blank"">www.unionbarrel.com</a></p>"
11712,21038,event,,Live Music: Ty Curtis,19,1,1435359259,1435359259,0,1,0,0,0,0,"<p>Ty Curtis will be unleashing calculated Blues all over Union Barrel and its lucky patrons. Don't miss out on this one folks. Free admission.<br />Union Barrel<br />136 High St. SE<br />Salem, OR 97301<br />503-364- 3722<br /><a href=""http://www.unionbarrel.com"" target=""_blank"">www.unionbarrel.com</a></p>"
11713,21039,event,,Live Music: 2 Face with Jeff Gaskins,19,1,1435359457,1435359457,0,1,0,0,0,0,"<p>Come enjoy a night of Rock and Folk with 2 Face and Jeff Gaskins.<br />Union Barrel<br />136 High St. SE<br />Salem, OR 97301<br />503-364-3722<br /><a href=""http://www.unionbarrel.com"" target=""_blank"">www.unionbarrel.com</a></p>"
11715,21055,event,,At the Hearth of the Crossed Races ~ A French~Indian Community in 1812-1859,19,1,1436300508,1436300508,0,1,0,0,0,0,"<p>Dr. Melinda Marie Jette delivers a social history that deepens our understanding of the Oregon Country in the nineteenth century. This history of French Prairie provides a window into the multi-racial history of the Pacific Northwest. Admission is free with a paid parking pass.<br />Champoeg State Heritage Area<br />8239 Champoeg Rd. NE<br />Saint Paul, OR 97137<br />503-678-1251<br /><a href=""http://www.oregonstateparks.org/index.cfm?do=parkPage.dsp_parkEvent&parkId=79&eventId=43959"" target=""_blank"">www.oregonstateparks.org</a></p>"
11716,21296,event,,Pairings!,19,1,1436300737,1439401178,0,1,0,0,0,0,"<p>Stroll among the lush summer gardens as you savor the notable flavors of some of Oregon's finest chefs, distillers, micro-brew masters and winemakers. Live music will be performed by Five Guys Named Mo. $35.<br />Oregon State Fairgrounds<br />2330 17th St. NE<br />Salem, OR 97303<br />971-701-6573<br /><a href=""http://www.oregonstatefair.org/event/pairings/"" target=""_blank"">www.oregonstatefair.org</a></p>"
11717,21330,event,,Amateur Wine Competition ~ Oregon State Fair,19,1,1436301047,1440611720,0,1,0,0,0,0,"<p>Amateur Best of Show is announced at the Pairings! event on August 21. Blue ribbon winners will also receive a ticket to Pairings! <br />Oregon State Fairgrounds<br />2330 17th St. NE<br />Salem, OR 97303<br />971-701-6573<br /><a href=""http://oregonstatefair.org/competitions/amateur-wine/"" target=""_blank"">www.oregonstatefair.org</a></p>"
11718,21058,event,,Homebrew Beer Competition ~ Oregon State Fair,19,1,1436301451,1436301451,0,1,0,0,0,0,"<p>30 categories of delicious beers. Judging: Fri.-Sun., August 7-9. Results posted by Sat. August 29. Award Presentation: Fri. August 28 (Opening Day). $8 per entry.<br />Oregon State Fairgrounds<br />2330 17th St. NE<br />Salem, OR 97303<br />971-701-6573<br /><a href=""http://oregonstatefair.org/competitions/home-brew/"" target=""_blank"">www.oregonstatefair.org</a></p>"
11719,21059,event,,Gerry Frank Chocolate Layer Cake Contest ~ Oregon State Fair,19,1,1436301759,1436301759,0,1,0,0,0,0,"<p>Bring your cake to the Creative Living Stage in Columbia Hall, no later than 2 p.m. on Sunday, September 6. No entry form is required. Each entry shall admit the contestant to the Fairgrounds. <br />Oregon State Fairgrounds <br />2330 17th St. NE<br />Salem, OR 97303 <br />971-701-6573 <br /><a href=""http://oregonstatefair.org/gerry-frank-chocolate-layer-cake-contest/"" target=""_blank"">www.oregonstatefair.org</a></p>"
11720,21309,event,,Oregon State Fair,19,1,1436302726,1440437228,0,1,0,0,0,0,"<p>The 150th Oregon State Fair. Friday, Aug. 28 - Labor Day, Sept. 7. Adults: $8 (12 and up); Kids: $6 (6 to 11); Seniors: $6 (62 and up).<br />Oregon State Fair and Expo Center<br />2330 17th St. NE<br />Salem, OR 97303<br />971-701-6573<br /><a href=""http://oregonstatefair.org/"" target=""_blank"">www.oregonstatefair.org</a></p>"
11721,21063,event,,Concert: ABBA/Queen ~ A Royal Celebration,19,1,1436303107,1436303330,0,1,0,0,0,0,"<p>Santiam Hearts to Arts (H2A) and The Portland Gay Men's Chorus presents a concert featuring music from the iconic bands ABBA and Queen. Doors open at 2:15, Performance at 3 p.m. Tickets: www.staytonevents.com. $12.75 general admission & $20.75 VIP (75 seats only).<br />Stayton High School Auditorium<br />757 West Locust St.<br />503-804-5226<br /><a href=""http://www.staytonevents.com"" target=""_blank"">www.staytonevents.com</a></p>"
11722,21064,event,,Teen Activity~Heroic Fridays: HeroClix Club,19,1,1436303515,1436303515,0,1,0,0,0,0,"<p>Teens are invited to enjoy this comic book-inspired table top game. This is a drop-in program with games formed as players are available. More information for this free event: www.salemlibrary.org or 503-588-6083. Every Friday.<br />Teen Scene, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"">www.salemlibrary.org</a></p>"
